,pol_number,gender,credit_score,area,traffic_index,veh_age,veh_body,veh_value,numclaims,claimcst0,age_at_eff_dt
25263,10632567,F,668.0,A,68.1,4,STNWG,1.507,0,0.0,51
25264,15985127,F,640.0,F,66.0,3,HDTOP,3.344,0,0.0,41
25265,53776005,F,689.0,C,147.0,1,SEDAN,2.475,0,0.0,55
25266,59011612,F,538.0,B,101.6,2,SEDAN,1.936,0,0.0,46
25267,16602452,F,659.0,C,145.5,4,SEDAN,1.166,0,0.0,48
25268,42156959,M,491.0,E,18.0,1,HBACK,2.8578,0,0.0,36
25269,11787270,F,738.0,A,87.5,4,STNWG,0.627,0,0.0,54
25270,75911053,M,809.0,B,168.2,3,STNWG,1.991,0,0.0,42
25271,89489640,M,765.0,C,142.5,4,SEDAN,0.429,0,0.0,62
25273,27584988,M,409.0,E,39.0,3,STNWG,2.805,1,5797.628792,39
25274,14529368,F,632.0,C,121.5,2,SEDAN,1.551,0,0.0,32
25275,67469945,F,835.0,C,141.0,3,HBACK,1.243,0,0.0,25
25276,83458821,M,648.0,C,133.5,3,PANVN,2.079,0,0.0,48
25277,28277757,M,383.0,B,109.6,4,COUPE,0.792,0,0.0,40
25278,82461450,M,840.0,D,103.5,1,STNWG,5.7596,0,0.0,62
25279,16774868,F,674.0,A,93.8,1,HBACK,1.815,0,0.0,34
25280,34446767,M,759.0,B,90.7,3,SEDAN,1.067,0,0.0,50
25281,89945703,M,429.0,E,51.0,3,TRUCK,2.376,1,6559.999569,30
25282,35586805,F,780.0,A,87.8,1,HBACK,2.882,0,0.0,45
25284,33710499,M,695.0,F,110.0,2,STNWG,2.926,0,0.0,33
25285,83415819,F,743.0,E,36.0,2,STNWG,4.521,0,0.0,65
25286,37651192,F,607.0,D,114.7,3,SEDAN,1.155,1,1270.452261,46
25287,53648802,M,391.0,A,76.4,2,UTE,2.211,1,8266.896023,27
25288,17473678,F,751.0,C,145.5,4,HBACK,0.506,0,0.0,36
25289,87531431,M,693.0,F,68.0,1,STNWG,5.17,0,0.0,51
25290,45322440,M,723.0,B,116.1,4,SEDAN,0.561,0,0.0,65
25291,96544416,F,686.0,C,142.5,1,SEDAN,3.267,0,0.0,55
25292,17199332,F,534.0,E,45.0,2,SEDAN,2.453,0,0.0,49
25293,93961472,F,761.0,C,126.0,2,HBACK,1.771,0,0.0,63
25294,66846981,M,632.0,B,122.0,1,HBACK,1.5389,0,0.0,52
25295,24321747,M,642.0,B,142.0,3,STNWG,3.454,0,0.0,52
25296,30952699,M,688.0,F,88.0,4,STNWG,1.837,0,0.0,43
25298,58219601,M,678.0,A,69.9,4,SEDAN,0.781,0,0.0,47
25299,78783961,M,750.0,D,110.4,2,STNWG,2.937,0,0.0,30
25300,40204904,F,702.0,F,112.0,1,SEDAN,2.75,0,0.0,30
25301,15840343,M,527.0,C,139.5,4,STNWG,1.848,3,2032.002994,35
25302,17864882,F,457.0,B,121.7,1,STNWG,2.926,0,0.0,28
25303,37306549,M,338.0,A,67.3,4,SEDAN,0.385,1,969.5701741,32
25304,33839771,M,596.0,A,73.1,4,STNWG,1.188,2,713.6043679,45
25305,37946097,M,724.0,A,88.6,4,SEDAN,0.781,0,0.0,82
25306,74201675,F,571.0,B,110.6,2,SEDAN,1.98,0,0.0,38
25307,35104634,F,619.0,B,89.0,3,STNWG,1.903,0,0.0,31
25308,61996044,M,720.0,D,108.1,1,PANVN,2.123,1,3597.788987,78
25309,72915878,M,793.0,C,139.5,4,HBACK,0.308,0,0.0,22
25310,83141548,M,678.0,C,145.5,3,SEDAN,1.606,0,0.0,30
25311,18205613,F,824.0,A,97.5,3,SEDAN,1.012,0,0.0,45
25312,17146062,F,791.0,A,99.0,1,HBACK,2.4024,0,0.0,28
25313,48720232,F,844.0,D,53.2,1,SEDAN,2.695,0,0.0,56
25314,16098206,M,690.0,C,139.5,2,MIBUS,5.016,2,4008.101082,40
25316,19295763,M,821.0,D,111.4,4,SEDAN,0.451,0,0.0,78
25317,38328060,F,805.0,B,99.2,3,SEDAN,1.166,0,0.0,63
25318,43377787,F,695.0,C,145.5,2,UTE,1.815,0,0.0,53
25319,16063856,M,384.0,C,121.5,1,STNWG,6.82,1,49803.32441,29
25320,77510168,F,396.0,F,172.0,4,STNWG,0.77,0,0.0,34
25321,98515220,F,677.0,C,127.5,3,SEDAN,1.331,0,0.0,47
25322,45627334,F,338.0,C,148.5,3,STNWG,1.826,0,0.0,33
25323,17174163,F,822.0,A,86.9,1,SEDAN,3.069,0,0.0,56
25324,69922842,M,608.0,B,139.9,2,SEDAN,2.189,0,0.0,52
25326,16362590,F,625.0,A,83.2,2,HBACK,2.508,0,0.0,43
25327,52764128,F,641.0,D,67.2,2,SEDAN,1.826,0,0.0,42
25328,91645750,F,657.0,A,84.4,2,HBACK,1.353,0,0.0,38
25329,98388054,F,804.0,F,92.0,3,STNWG,4.466,0,0.0,46
25330,11054826,F,536.0,C,123.0,1,HBACK,2.53,0,0.0,23
25331,89135570,F,811.0,C,139.5,2,SEDAN,1.43,0,0.0,31
25332,53116129,M,845.0,C,112.5,2,HBACK,1.441,0,0.0,65
25333,90903218,F,714.0,D,96.8,3,SEDAN,1.606,0,0.0,57
25334,22751337,F,697.0,A,69.4,2,HDTOP,2.178,0,0.0,48
25335,85361986,F,683.0,B,118.2,4,SEDAN,0.341,0,0.0,54
25336,14059325,M,826.0,A,92.1,4,SEDAN,0.726,0,0.0,71
25337,11724059,M,641.0,C,109.5,2,SEDAN,1.859,0,0.0,46
25338,98857877,M,821.0,B,115.5,4,TRUCK,0.55,0,0.0,62
25339,15712625,F,550.0,A,57.7,3,SEDAN,1.155,0,0.0,56
25340,38750181,F,621.0,C,141.0,3,HBACK,1.463,0,0.0,60
25341,44895211,F,307.0,D,135.9,3,SEDAN,1.144,1,7002.531166,37
25342,52998546,M,486.0,C,121.5,2,HBACK,1.76,1,690.5945526,58
25343,84077694,F,345.0,C,150.0,4,HBACK,0.561,0,0.0,28
25344,75711355,M,683.0,B,167.1,3,SEDAN,1.43,0,0.0,30
25345,37359667,F,824.0,A,85.8,3,HBACK,0.913,0,0.0,60
25346,84488760,F,624.0,B,91.1,3,SEDAN,1.617,0,0.0,35
25347,88982750,F,808.0,C,150.0,4,SEDAN,0.451,0,0.0,73
25348,50863825,F,728.0,E,69.0,1,SEDAN,2.519,0,0.0,69
25349,85761488,M,686.0,D,120.4,2,UTE,3.41,0,0.0,54
25350,97066044,F,704.0,B,136.3,3,HBACK,1.463,0,0.0,38
25352,36758624,F,732.0,C,145.5,2,STNWG,4.356,1,609.5651524,53
25353,38121020,F,800.0,C,150.0,1,SEDAN,2.684,0,0.0,60
25355,52819767,M,365.0,C,148.5,4,SEDAN,3.256,1,1856.158931,35
25356,72394103,F,534.0,F,82.0,3,HDTOP,3.069,0,0.0,37
25357,96271237,F,609.0,D,69.5,2,HBACK,1.375,0,0.0,28
25358,78295648,F,761.0,A,97.7,4,SEDAN,0.66,0,0.0,69
25359,13112575,M,649.0,A,61.6,1,RDSTR,8.0069,0,0.0,53
25360,39588181,F,824.0,A,110.4,3,SEDAN,1.727,0,0.0,67
25361,60406330,F,711.0,B,110.3,4,SEDAN,1.144,0,0.0,62
25362,96913963,F,606.0,C,136.5,4,HBACK,0.495,0,0.0,30
25363,37996694,F,733.0,A,97.9,3,SEDAN,1.947,0,0.0,41
25364,55703312,M,835.0,A,103.4,1,HBACK,1.738,0,0.0,64
25365,44284741,M,619.0,D,108.2,4,UTE,0.792,0,0.0,45
25366,73556090,F,317.0,B,112.3,1,HBACK,1.65,0,0.0,55
25367,38337348,F,756.0,C,148.5,3,SEDAN,1.265,0,0.0,68
25368,58584686,M,657.0,B,136.2,2,SEDAN,1.782,0,0.0,59
25369,36497202,F,835.0,C,135.0,4,SEDAN,0.429,0,0.0,24
25370,99942098,M,352.0,D,115.3,4,STNWG,0.825,1,7390.910438,72
25371,24209554,F,539.0,A,57.7,2,SEDAN,2.068,0,0.0,58
25372,85015823,F,710.0,E,16.5,4,UTE,0.649,0,0.0,53
25373,94526427,M,678.0,A,79.4,4,UTE,0.781,0,0.0,51
25374,80534636,F,546.0,C,108.0,4,HBACK,0.781,0,0.0,69
25375,31377501,F,610.0,A,46.3,3,HBACK,0.869,0,0.0,48
25376,83592509,F,686.0,A,89.6,3,STNWG,1.529,1,206.4646305,47
25378,78772214,M,566.0,D,93.3,3,TRUCK,3.267,2,5643.897715,33
25380,32490451,F,836.0,A,111.7,4,HBACK,0.561,0,0.0,85
25381,26646279,M,677.0,B,129.8,3,STNWG,3.212,0,0.0,47
25383,41899119,F,698.0,A,80.5,2,SEDAN,1.947,0,0.0,49
25384,15392479,F,800.0,C,126.0,3,HBACK,0.847,0,0.0,31
25385,20249764,F,538.0,D,75.8,3,TRUCK,2.255,0,0.0,39
25386,61236509,M,834.0,C,124.5,3,HBACK,0.935,0,0.0,56
25388,70636997,M,630.0,B,163.4,3,SEDAN,0.869,0,0.0,43
25389,64049131,F,829.0,A,84.1,2,STNWG,4.598,0,0.0,61
25390,74016961,M,755.0,D,75.8,3,SEDAN,1.045,0,0.0,64
25391,18870056,F,795.0,A,114.9,4,STNWG,0.88,0,0.0,66
25392,37313941,M,656.0,C,141.0,4,STNWG,1.111,0,0.0,29
25393,98457440,F,608.0,B,90.0,3,SEDAN,1.419,0,0.0,48
25394,54335042,M,614.0,C,138.0,2,SEDAN,1.749,0,0.0,37
25395,59807769,M,642.0,E,43.5,4,STNWG,1.089,0,0.0,67
25396,81331026,F,568.0,C,136.5,2,SEDAN,2.046,0,0.0,61
25397,69065979,M,655.0,A,78.6,2,HBACK,2.035,0,0.0,46
25398,19793249,F,695.0,B,120.3,1,HBACK,1.386,0,0.0,60
25399,72057005,M,529.0,C,138.0,3,STNWG,2.189,1,1948.759538,52
25400,45777196,M,434.0,D,79.3,1,TRUCK,5.214,1,28057.15568,65
25401,62270170,F,575.0,B,112.5,3,HBACK,1.067,0,0.0,31
25402,72078469,F,648.0,B,108.6,2,SEDAN,1.771,0,0.0,55
25403,36076825,M,695.0,A,65.0,2,SEDAN,2.376,0,0.0,56
25404,17689237,M,732.0,C,145.5,3,PANVN,1.529,0,0.0,66
25405,50092092,F,750.0,C,109.5,2,HBACK,1.705,0,0.0,31
25406,77209112,F,509.0,C,133.5,3,SEDAN,1.276,0,0.0,33
25407,20146756,F,518.0,D,82.3,1,STNWG,3.234,0,0.0,46
25408,54462756,F,760.0,D,89.0,2,SEDAN,1.892,0,0.0,53
25409,44464127,F,648.0,C,127.5,1,SEDAN,3.069,0,0.0,60
25410,76694329,F,785.0,C,147.0,2,HBACK,1.276,0,0.0,59
25412,63932845,F,810.0,A,56.0,4,STNWG,2.145,0,0.0,46
25413,46852702,M,737.0,B,107.9,4,SEDAN,0.341,0,0.0,44
25414,93569501,M,601.0,B,149.7,4,HBACK,0.495,0,0.0,46
25415,35579312,M,799.0,A,94.7,2,STNWG,4.697,0,0.0,46
25416,80516188,M,711.0,A,71.1,2,STNWG,2.618,0,0.0,58
25417,68760335,F,825.0,A,91.5,3,SEDAN,1.683,0,0.0,84
25419,44335208,F,505.0,C,133.5,4,STNWG,1.507,0,0.0,35
25420,46730054,F,671.0,A,87.2,4,MIBUS,1.848,0,0.0,56
25421,88178650,F,844.0,D,94.7,2,HBACK,1.43,0,0.0,62
25422,29258182,F,322.0,B,108.0,3,SEDAN,0.957,0,0.0,31
25423,57512648,F,368.0,C,142.5,1,STNWG,7.216,0,0.0,30
25424,62166165,F,702.0,C,141.0,3,HDTOP,1.672,0,0.0,54
25425,42656695,F,691.0,B,109.4,1,HBACK,1.7149,0,0.0,46
25426,15588878,M,785.0,C,133.5,4,TRUCK,1.166,0,0.0,68
25427,15516935,F,693.0,A,70.4,2,SEDAN,1.584,0,0.0,25
25428,56642238,M,833.0,D,28.8,1,STNWG,3.201,0,0.0,70
25429,89070138,F,708.0,A,83.5,3,HBACK,0.979,0,0.0,46
25430,47654725,F,712.0,A,83.1,1,HBACK,2.354,0,0.0,53
25432,42219715,F,638.0,A,74.0,4,PANVN,0.66,0,0.0,50
25433,68314077,M,746.0,B,149.0,2,UTE,1.969,0,0.0,64
25434,56402518,M,822.0,C,136.5,4,TRUCK,1.243,0,0.0,64
25435,91817189,M,706.0,C,136.5,1,HBACK,2.4024,0,0.0,64
25436,44610395,F,732.0,D,91.2,4,SEDAN,0.55,0,0.0,41
25437,91448406,F,541.0,D,92.0,2,HBACK,1.694,0,0.0,38
25438,77124910,M,726.0,C,144.0,4,SEDAN,0.803,1,132.2874478,20
25439,90272093,F,831.0,B,112.6,3,HBACK,0.891,0,0.0,70
25440,85342869,F,801.0,C,130.5,3,HBACK,1.012,0,0.0,34
25441,56883720,M,728.0,C,102.0,3,HBACK,1.078,0,0.0,73
25442,29494932,M,799.0,C,145.5,3,UTE,2.233,0,0.0,37
25444,37695677,F,686.0,C,117.0,4,SEDAN,0.869,0,0.0,59
25445,60671016,M,501.0,B,145.9,2,SEDAN,1.958,0,0.0,54
25447,39763070,F,376.0,E,33.0,4,HBACK,0.902,0,0.0,53
25449,48386966,F,662.0,A,106.5,4,MCARA,0.0,0,0.0,41
25450,69595815,M,816.0,D,87.8,3,STNWG,4.4,2,1102.350615,62
25451,47652581,M,837.0,C,139.5,1,STNWG,6.985,0,0.0,75
25452,72720756,M,831.0,A,102.0,3,SEDAN,1.408,0,0.0,71
25453,90236919,M,612.0,D,87.5,4,STNWG,0.638,1,700.8584946,49
25455,39974136,F,734.0,E,31.5,1,SEDAN,2.431,0,0.0,69
25456,95233511,F,638.0,E,70.5,4,STNWG,2.453,0,0.0,36
25457,94520848,M,804.0,B,104.9,1,HBACK,2.024,0,0.0,73
25458,90351877,M,841.0,B,115.0,1,SEDAN,2.145,0,0.0,85
25459,16598420,M,331.0,A,111.7,3,STNWG,3.267,2,3034.607532,54
25460,76129527,M,584.0,B,88.6,3,HBACK,0.946,0,0.0,66
25461,71421057,M,732.0,B,126.1,1,PANVN,3.003,0,0.0,61
25462,32373837,F,704.0,E,12.0,3,MIBUS,2.673,0,0.0,62
25463,36671907,F,331.0,C,138.0,3,HBACK,0.935,1,1959.456719,29
25465,16020148,F,674.0,D,87.4,2,SEDAN,1.859,0,0.0,43
25466,89324185,M,813.0,B,119.3,4,SEDAN,0.638,0,0.0,58
25467,18267769,F,836.0,B,122.3,3,HDTOP,2.915,0,0.0,52
25468,51545794,M,653.0,E,37.5,3,UTE,1.903,0,0.0,50
25469,74974110,F,360.0,D,114.4,1,SEDAN,3.245,3,48112.61823,51
25470,32178753,F,794.0,B,118.4,4,SEDAN,0.451,0,0.0,79
25471,44761981,M,513.0,C,138.0,2,HBACK,1.573,1,574.7149037,39
25472,76743037,F,700.0,A,55.8,1,SEDAN,2.8039,0,0.0,22
25473,90834580,M,654.0,B,104.1,4,COUPE,0.693,0,0.0,53
25474,90326023,F,840.0,E,31.5,3,STNWG,2.706,0,0.0,47
25475,81304845,M,808.0,C,127.5,3,STNWG,2.475,0,0.0,80
25477,13130481,F,813.0,B,111.9,3,STNWG,2.618,0,0.0,42
25478,11870849,M,518.0,A,84.4,1,STNWG,5.7596,0,0.0,44
25479,47124106,F,428.0,A,54.2,1,HBACK,2.255,0,0.0,74
25480,64337683,M,702.0,F,100.0,4,STNWG,1.914,1,258.7740654,33
25481,98092341,F,723.0,D,101.8,4,HBACK,0.605,0,0.0,53
25482,41173180,F,642.0,A,103.7,3,HBACK,0.968,0,0.0,56
25483,63621103,F,706.0,A,83.9,1,HBACK,2.4178,0,0.0,69
25484,14383527,M,647.0,A,109.7,4,COUPE,1.771,0,0.0,46
25485,95075112,M,542.0,B,111.4,4,HBACK,0.869,0,0.0,38
25486,65069161,F,708.0,A,99.5,3,HBACK,0.759,0,0.0,51
25487,59145102,F,703.0,D,128.4,3,SEDAN,1.782,0,0.0,52
25489,42600076,M,770.0,E,7.5,2,HBACK,2.123,0,0.0,64
25490,28776237,F,559.0,D,141.1,1,HBACK,1.496,1,4256.659888,27
25491,47012319,M,620.0,C,103.5,4,UTE,0.66,0,0.0,49
25492,20658432,M,551.0,C,124.5,3,SEDAN,1.562,1,1180.645322,60
25493,63515943,F,408.0,B,119.2,4,MIBUS,1.353,0,0.0,41
25494,15832958,M,578.0,B,138.6,3,UTE,1.408,0,0.0,48
25495,57761697,M,746.0,C,150.0,4,HBACK,0.473,1,168.0259813,49
25496,22182154,M,443.0,A,75.3,3,UTE,1.562,1,3996.901243,73
25497,79941552,M,712.0,A,44.7,4,HDTOP,1.364,0,0.0,74
25498,94640618,F,474.0,D,54.6,2,HBACK,1.87,0,0.0,76
25499,39963097,F,654.0,C,129.0,4,HBACK,0.759,0,0.0,69
25500,59738144,F,757.0,A,97.5,4,HBACK,0.726,0,0.0,67
25502,89214170,F,672.0,C,102.0,3,SEDAN,1.518,0,0.0,35
25503,98114547,F,806.0,A,80.9,4,STNWG,1.397,0,0.0,41
25504,60752959,M,334.0,B,140.3,2,HBACK,1.903,1,4013.252501,72
25506,88140960,M,700.0,E,103.5,2,TRUCK,2.64,0,0.0,25
25507,81130497,F,521.0,B,129.8,3,SEDAN,1.254,1,1991.408037,88
25508,42105292,F,726.0,C,145.5,3,UTE,2.475,1,266.7257953,39
25509,32230475,F,813.0,E,55.5,3,STNWG,3.3,0,0.0,50
25510,96645429,F,730.0,D,0.0,3,HBACK,0.858,0,0.0,81
25511,24334015,M,614.0,D,91.0,1,HBACK,1.584,1,3641.99613,22
25513,12249847,F,572.0,A,70.3,3,SEDAN,0.891,0,0.0,35
25514,83786208,M,599.0,B,97.8,1,STNWG,3.377,0,0.0,37
25515,37466088,F,737.0,C,106.5,3,STNWG,3.872,0,0.0,35
25516,56589055,F,671.0,A,99.9,4,HBACK,0.726,0,0.0,45
25517,52299763,F,738.0,C,147.0,1,HBACK,1.441,0,0.0,69
25518,62748773,M,791.0,D,112.9,3,TRUCK,3.553,0,0.0,56
25519,71056387,F,806.0,B,105.1,2,HBACK,1.925,0,0.0,81
25520,41369309,F,616.0,B,132.4,2,STNWG,4.774,0,0.0,53
25521,53011017,F,405.0,B,106.9,2,HBACK,1.364,0,0.0,40
25522,87008063,F,619.0,A,107.9,1,STNWG,3.6289,0,0.0,48
25523,63639051,M,671.0,A,65.7,4,STNWG,1.243,1,193.1199376,28
25524,90248204,F,679.0,B,81.4,2,STNWG,3.036,0,0.0,43
25525,99036651,M,649.0,C,147.0,3,HDTOP,2.915,0,0.0,31
25526,22008640,M,638.0,B,178.8,1,STNWG,3.08,1,2313.487772,22
25527,30925945,F,600.0,D,159.7,4,UTE,1.628,1,692.0486202,33
25528,61063940,F,695.0,B,112.8,3,COUPE,1.232,0,0.0,45
25529,29000795,F,505.0,C,145.5,3,HDTOP,1.771,3,11095.17337,30
25530,78996049,M,823.0,A,75.9,3,UTE,1.166,0,0.0,35
25531,31467102,F,709.0,B,100.6,2,HBACK,1.43,0,0.0,39
25532,12129852,M,634.0,A,80.3,3,STNWG,3.619,0,0.0,48
25533,52522500,F,518.0,C,148.5,1,SEDAN,2.794,0,0.0,27
25534,74256594,F,514.0,D,92.5,2,HBACK,1.133,1,1632.358959,34
25535,61443827,M,769.0,B,95.7,3,HBACK,1.023,0,0.0,47
25536,61236704,M,571.0,B,156.7,1,STNWG,3.102,1,5880.979666,27
25537,84306265,M,363.0,F,100.0,2,STNWG,4.213,0,0.0,36
25538,41128196,M,628.0,E,40.5,1,STNWG,7.8771,0,0.0,50
25539,33014699,M,711.0,B,96.9,4,SEDAN,0.759,1,125.5922673,47
25540,38932303,F,511.0,E,21.0,3,STNWG,3.322,0,0.0,31
25541,45744330,M,409.0,B,126.7,2,HBACK,1.738,0,0.0,72
25542,31354013,M,602.0,C,144.0,3,PANVN,1.452,0,0.0,21
25543,98515941,F,580.0,A,81.8,2,SEDAN,1.87,0,0.0,49
25544,25709554,M,674.0,B,107.0,4,HBACK,0.66,0,0.0,60
25545,96798967,F,762.0,F,100.0,4,STNWG,1.782,0,0.0,49
25546,18917133,M,531.0,C,136.5,3,HBACK,1.43,1,583.0108758,35
25547,21871168,F,824.0,A,68.9,3,SEDAN,1.507,0,0.0,84
25548,53407291,M,684.0,C,144.0,1,SEDAN,3.179,0,0.0,47
25549,39439404,F,658.0,D,133.0,4,HBACK,0.44,0,0.0,44
25550,94489870,F,327.0,A,61.7,3,SEDAN,1.683,0,0.0,38
25551,77694056,M,811.0,A,96.8,4,STNWG,1.683,0,0.0,63
25553,83652450,F,635.0,B,132.6,3,HBACK,1.122,0,0.0,55
25554,21962573,F,743.0,C,124.5,1,HBACK,1.364,0,0.0,51
25555,36325309,M,762.0,F,146.0,3,STNWG,3.19,0,0.0,61
25556,20397304,F,639.0,C,150.0,3,SEDAN,1.551,0,0.0,52
25557,21569949,F,801.0,E,46.5,3,SEDAN,1.353,0,0.0,78
25558,82582580,M,693.0,A,56.9,2,SEDAN,1.925,0,0.0,51
25559,75287859,M,806.0,D,52.6,2,TRUCK,3.608,0,0.0,36
25560,39551812,F,537.0,A,75.6,2,HBACK,1.958,0,0.0,45
25561,17899160,F,789.0,C,139.5,1,SEDAN,2.838,0,0.0,49
25562,44697915,F,702.0,A,66.0,4,SEDAN,0.814,0,0.0,59
25563,13880024,F,778.0,C,135.0,2,STNWG,3.685,0,0.0,68
25564,75883759,F,404.0,A,37.4,1,HBACK,2.222,0,0.0,56
25566,32875816,M,350.0,D,104.1,1,STNWG,7.161,1,9886.478711,47
25568,80192882,F,781.0,C,142.5,2,HBACK,1.881,0,0.0,42
25569,56651631,F,706.0,A,73.0,3,SEDAN,1.386,0,0.0,60
25570,19006112,M,850.0,B,133.6,2,SEDAN,2.409,0,0.0,40
25571,81959917,F,773.0,B,142.6,3,SEDAN,1.166,0,0.0,59
25572,81531302,M,644.0,A,68.2,1,STNWG,6.501,0,0.0,43
25573,83869629,M,705.0,C,141.0,1,STNWG,7.161,0,0.0,46
25574,92819483,F,763.0,B,135.0,2,SEDAN,1.463,0,0.0,32
25575,77251972,M,705.0,D,82.6,1,SEDAN,2.4739,0,0.0,57
25576,38900652,F,537.0,B,128.0,4,STNWG,1.98,0,0.0,36
25577,44932623,F,792.0,B,132.1,4,STNWG,0.451,0,0.0,55
25578,92931039,F,705.0,E,6.0,3,HBACK,0.792,0,0.0,40
25579,36685182,M,408.0,A,70.0,1,PANVN,3.784,0,0.0,22
25580,98712312,F,656.0,C,129.0,3,SEDAN,1.265,0,0.0,85
25581,66929227,F,733.0,C,148.5,4,HBACK,0.594,0,0.0,33
25582,48223641,F,336.0,C,127.5,4,SEDAN,0.77,1,429.7958937,26
25583,56298759,F,802.0,A,83.4,2,SEDAN,2.86,0,0.0,56
25584,80807337,M,722.0,C,130.5,1,SEDAN,2.97,1,1906.421994,62
25585,70602342,F,744.0,B,92.3,3,SEDAN,1.496,0,0.0,49
25586,23561218,F,833.0,C,147.0,4,SEDAN,0.671,0,0.0,63
25587,86108152,M,709.0,C,139.5,2,HDTOP,4.532,0,0.0,64
25588,72028897,M,816.0,A,85.5,2,SEDAN,1.936,0,0.0,33
25589,28048660,F,819.0,C,150.0,3,HBACK,1.848,0,0.0,62
25590,80441827,F,610.0,C,94.5,4,MIBUS,1.001,0,0.0,30
25592,18913797,M,628.0,E,88.5,1,SEDAN,2.31,0,0.0,59
25593,77211941,F,719.0,B,145.2,1,SEDAN,2.112,0,0.0,58
25594,66017707,M,701.0,F,100.0,3,STNWG,2.651,0,0.0,49
25595,72523735,M,827.0,A,95.2,1,STNWG,3.652,2,3834.956416,62
25596,44065958,M,782.0,A,93.5,4,SEDAN,0.484,0,0.0,61
25597,95623424,M,727.0,A,85.1,3,HBACK,0.891,0,0.0,36
25598,87087682,F,664.0,D,75.5,2,HBACK,1.485,0,0.0,50
25599,85891145,F,649.0,C,141.0,3,SEDAN,1.254,0,0.0,31
25600,42308294,F,565.0,E,18.0,2,SEDAN,8.789,0,0.0,57
25601,73719860,F,618.0,F,114.0,1,SEDAN,3.003,0,0.0,50
25602,44181881,M,426.0,A,75.9,2,SEDAN,1.771,0,0.0,52
25603,99133459,F,801.0,A,69.4,4,STNWG,2.893,0,0.0,54
25604,41046448,M,742.0,C,111.0,2,SEDAN,1.683,0,0.0,65
25605,66497387,F,802.0,C,123.0,1,HBACK,1.551,0,0.0,44
25606,92007863,F,743.0,B,97.4,3,STNWG,1.771,0,0.0,56
25607,52248489,M,655.0,E,52.5,4,PANVN,1.133,1,1674.825923,23
25608,82009037,F,789.0,C,139.5,3,SEDAN,1.397,0,0.0,69
25609,70441867,F,687.0,C,127.5,1,HBACK,1.848,0,0.0,51
25610,78810587,F,833.0,F,82.0,2,STNWG,5.687,0,0.0,42
25611,50126061,F,306.0,F,112.0,1,HBACK,2.376,1,3913.744988,37
25612,30933345,F,630.0,D,83.7,3,SEDAN,1.452,0,0.0,39
25613,61451817,F,724.0,B,101.6,2,HBACK,1.375,0,0.0,51
25614,77458651,F,778.0,A,103.5,1,HBACK,2.123,0,0.0,63
25615,66801932,M,631.0,C,147.0,1,SEDAN,2.3078,0,0.0,47
25616,81282089,F,643.0,A,90.7,3,HBACK,1.133,0,0.0,34
25618,75160197,M,567.0,C,102.0,3,MIBUS,2.629,0,0.0,25
25619,43745108,F,507.0,C,120.0,2,SEDAN,1.793,0,0.0,54
25620,62819778,M,789.0,A,89.3,2,SEDAN,1.969,0,0.0,60
25621,97092045,F,625.0,A,109.6,3,STNWG,2.475,0,0.0,64
25622,43411233,M,845.0,C,97.5,2,HBACK,1.936,0,0.0,76
25623,23715938,F,452.0,D,98.7,2,SEDAN,1.738,0,0.0,87
25624,45996583,F,628.0,E,60.0,1,STNWG,5.203,0,0.0,54
25625,10501690,F,699.0,E,69.0,2,HDTOP,2.211,0,0.0,62
25626,18543294,M,693.0,B,140.2,2,SEDAN,2.057,0,0.0,39
25627,59039162,M,520.0,A,81.4,4,UTE,2.233,1,522.5223637,36
25628,76028481,F,809.0,A,77.7,3,UTE,1.958,0,0.0,63
25629,52060167,F,803.0,A,98.3,2,HBACK,1.463,0,0.0,51
25630,95055958,F,773.0,B,116.1,2,HDTOP,3.795,0,0.0,61
25633,12174818,F,844.0,A,89.6,3,HBACK,0.891,0,0.0,67
25634,97747057,F,660.0,B,114.2,4,STNWG,0.682,0,0.0,23
25635,50629184,F,647.0,D,79.3,3,HBACK,1.342,0,0.0,42
25636,17732127,F,849.0,A,102.8,3,HBACK,1.265,0,0.0,56
25638,59748134,M,830.0,A,68.4,4,HBACK,0.726,0,0.0,71
25639,23550071,M,743.0,C,123.0,2,STNWG,4.213,0,0.0,32
25641,67915103,M,697.0,A,95.2,3,HBACK,1.452,0,0.0,60
25642,30726608,F,730.0,C,105.0,3,SEDAN,1.804,0,0.0,68
25643,93130947,F,743.0,F,174.0,4,STNWG,1.43,0,0.0,65
25644,59380174,M,561.0,C,148.5,4,UTE,1.408,1,641.3666197,31
25646,90898256,F,697.0,D,90.5,2,HBACK,2.057,0,0.0,57
25647,30087472,M,685.0,D,112.3,2,HBACK,1.727,0,0.0,50
25648,86883845,F,699.0,D,69.5,3,HBACK,0.836,0,0.0,60
25649,17009480,M,454.0,C,136.5,1,HBACK,1.397,0,0.0,25
25650,86910386,F,760.0,B,111.8,2,HBACK,1.463,0,0.0,54
25651,21535302,F,643.0,E,25.5,4,HBACK,0.781,1,428.489599,32
25652,75676970,M,651.0,A,83.1,4,UTE,0.506,0,0.0,44
25653,71926855,M,720.0,C,133.5,2,STNWG,3.289,1,277.6955543,60
25654,71201920,M,737.0,A,68.2,1,HBACK,1.529,2,1177.463378,49
25655,69030413,F,658.0,D,39.7,3,STNWG,1.518,0,0.0,27
25656,95155527,F,758.0,A,67.8,3,HBACK,0.891,0,0.0,73
