,gender,credit_score,area,traffic_index,veh_age,veh_body,veh_value,numclaims,claimcst0,age_at_eff_dt,Cluster
58038,F,410.0,D,111.2,2,HBACK,1.793,0,0.0,78,Cluster 3
50639,M,595.0,A,62.3,2,STNWG,3.608,0,0.0,31,Cluster 3
28869,M,614.0,E,,4,STNWG,1.903,0,0.0,57,Cluster 0
59650,F,667.0,C,145.5,3,SEDAN,1.661,0,0.0,44,Cluster 0
6602,M,700.0,D,69.4,4,UTE,1.485,0,0.0,59,Cluster 0
42126,F,822.0,C,150.0,2,HBACK,1.496,0,0.0,78,Cluster 3
7445,F,731.0,E,61.5,2,HDTOP,2.552,0,0.0,63,Cluster 3
26730,F,786.0,B,124.3,3,HBACK,1.617,0,0.0,55,Cluster 0
29228,F,758.0,A,58.7,2,SEDAN,2.222,0,0.0,60,Cluster 3
42615,F,643.0,C,145.5,4,SEDAN,1.562,0,0.0,59,Cluster 0
23003,F,648.0,A,87.0,2,HBACK,1.727,0,0.0,58,Cluster 3
56928,F,507.0,A,96.1,3,SEDAN,1.331,0,0.0,35,Cluster 0
635,F,399.0,A,51.8,2,SEDAN,1.397,0,0.0,30,Cluster 3
20428,F,512.0,B,98.8,3,SEDAN,1.551,0,0.0,35,Cluster 0
1713,F,655.0,C,106.5,4,SEDAN,1.155,0,0.0,44,Cluster 0
21437,F,658.0,A,88.4,1,STNWG,3.3,1,3141.449953,56,Cluster 4
6495,F,817.0,B,107.1,2,SEDAN,1.936,0,0.0,37,Cluster 3
27955,F,717.0,A,64.5,3,HBACK,0.935,0,0.0,44,Cluster 0
43142,F,666.0,B,131.4,3,HBACK,0.88,0,0.0,49,Cluster 0
36334,F,646.0,D,140.9,1,STNWG,4.95,0,0.0,41,Cluster 3
37818,F,648.0,B,99.9,1,STNWG,2.354,0,0.0,46,Cluster 3
18317,F,560.0,B,123.9,2,SEDAN,2.079,0,0.0,45,Cluster 3
16385,F,698.0,E,,4,HBACK,0.341,0,0.0,48,Cluster 0
31965,M,415.0,C,136.5,4,HDTOP,1.573,1,855.6475106,37,Cluster 4
49194,F,698.0,C,148.5,3,HBACK,0.99,0,0.0,68,Cluster 0
24838,F,,F,100.0,1,STNWG,5.3339,0,0.0,34,Cluster 3
37192,M,618.0,C,132.0,2,SEDAN,3.267,0,0.0,72,Cluster 3
57635,F,655.0,C,148.5,4,SEDAN,1.177,0,0.0,40,Cluster 0
26165,M,786.0,C,148.5,2,STNWG,4.631,0,0.0,41,Cluster 3
47252,M,662.0,C,126.0,4,SEDAN,0.506,0,0.0,51,Cluster 0
49357,F,541.0,B,102.0,2,COUPE,10.373,0,0.0,44,Cluster 3
34845,F,447.0,A,33.9,2,HBACK,1.43,0,0.0,37,Cluster 3
57919,M,848.0,D,67.7,2,SEDAN,1.496,0,0.0,62,Cluster 3
56587,F,683.0,A,86.5,3,HDTOP,1.936,0,0.0,47,Cluster 0
24873,M,837.0,E,34.5,4,UTE,0.913,0,0.0,30,Cluster 0
21432,F,741.0,D,50.2,4,STNWG,1.793,0,0.0,67,Cluster 0
40314,M,662.0,C,118.5,3,SEDAN,1.353,0,0.0,53,Cluster 0
6918,M,754.0,A,90.5,4,SEDAN,0.605,0,0.0,45,Cluster 0
53114,F,775.0,B,127.1,2,HBACK,1.54,0,0.0,74,Cluster 3
55763,F,820.0,B,100.6,1,HBACK,1.925,0,0.0,54,Cluster 3
49965,F,557.0,E,31.5,1,SEDAN,2.31,0,0.0,30,Cluster 3
6785,M,752.0,D,48.1,3,STNWG,3.498,0,0.0,42,Cluster 3
51891,M,740.0,C,138.0,4,STNWG,1.309,0,0.0,47,Cluster 0
27087,F,556.0,E,40.5,1,SEDAN,1.694,0,0.0,89,Cluster 3
32655,M,,A,91.6,2,STNWG,2.068,1,562.927945,60,Cluster 4
58217,F,358.0,B,120.4,2,HBACK,1.617,1,9149.940287,66,Cluster 2
37723,M,722.0,C,96.0,4,STNWG,1.243,0,0.0,35,Cluster 0
18406,M,617.0,C,133.5,3,STNWG,3.542,0,0.0,50,Cluster 3
50891,M,684.0,A,52.0,4,SEDAN,0.506,1,201.0705332,56,Cluster 4
29230,M,605.0,C,124.5,4,STNWG,1.771,0,0.0,54,Cluster 0
33596,F,792.0,A,60.8,2,HBACK,2.079,0,0.0,47,Cluster 3
26801,M,346.0,A,62.4,4,UTE,1.474,1,2259.097984,31,Cluster 4
59604,F,618.0,B,150.3,3,STNWG,2.563,0,0.0,55,Cluster 0
42658,F,682.0,C,150.0,4,HBACK,0.429,0,0.0,55,Cluster 0
50923,F,776.0,B,152.6,3,SEDAN,1.683,0,0.0,75,Cluster 0
31619,M,726.0,A,105.1,3,SEDAN,1.419,1,220.4212856,58,Cluster 4
26207,F,381.0,E,31.5,4,SEDAN,1.375,0,0.0,79,Cluster 0
5593,F,688.0,B,,3,SEDAN,1.419,0,0.0,34,Cluster 0
11956,F,807.0,A,54.6,3,STNWG,3.454,0,0.0,71,Cluster 3
16938,M,,C,124.5,4,STNWG,0.385,0,0.0,25,Cluster 0
23169,M,667.0,A,92.5,1,SEDAN,3.982,0,0.0,57,Cluster 3
18214,F,540.0,F,146.0,2,STNWG,2.882,0,0.0,58,Cluster 3
21005,F,665.0,B,105.2,3,MIBUS,2.189,0,0.0,43,Cluster 0
54105,M,686.0,C,97.5,2,SEDAN,1.727,0,0.0,56,Cluster 3
22521,M,769.0,A,96.4,2,SEDAN,1.804,0,0.0,58,Cluster 3
18934,F,671.0,E,52.5,4,SEDAN,1.045,0,0.0,53,Cluster 0
16472,M,705.0,C,141.0,3,SEDAN,1.804,0,0.0,49,Cluster 0
19750,M,816.0,C,96.0,3,SEDAN,1.188,0,0.0,52,Cluster 0
37088,M,674.0,F,132.0,4,HDTOP,1.672,3,1560.173418,49,Cluster 4
48792,M,612.0,A,,2,STNWG,4.455,0,0.0,56,Cluster 3
51773,F,648.0,B,109.6,3,SEDAN,1.012,0,0.0,49,Cluster 0
27165,M,466.0,D,114.4,4,SEDAN,1.012,0,0.0,93,Cluster 0
21485,F,710.0,B,109.8,2,STNWG,2.255,0,0.0,55,Cluster 3
30136,M,836.0,A,105.2,3,STNWG,2.035,0,0.0,62,Cluster 0
41780,M,832.0,C,,4,STNWG,0.616,0,0.0,65,Cluster 0
29738,M,772.0,B,113.6,4,TRUCK,2.409,0,0.0,55,Cluster 0
26358,M,510.0,A,49.8,2,STNWG,4.246,1,2117.919139,42,Cluster 4
32242,F,640.0,C,138.0,4,MIBUS,2.893,0,0.0,35,Cluster 0
23538,F,639.0,B,161.9,3,STNWG,1.727,1,736.4191885,41,Cluster 4
26528,M,320.0,E,15.0,2,HBACK,1.298,1,22179.64721,79,Cluster 2
31760,F,767.0,C,114.0,3,SEDAN,1.342,0,0.0,61,Cluster 0
58209,M,751.0,C,115.5,1,HBACK,1.727,0,0.0,52,Cluster 3
13351,F,763.0,E,31.5,2,STNWG,2.783,0,0.0,56,Cluster 3
1119,F,645.0,F,114.0,4,UTE,0.88,0,0.0,47,Cluster 0
57578,F,749.0,B,153.4,3,COUPE,1.342,0,0.0,32,Cluster 0
8164,F,642.0,A,89.3,2,HBACK,1.474,0,0.0,66,Cluster 3
37738,F,791.0,A,64.2,2,STNWG,6.259,0,0.0,52,Cluster 3
49931,M,820.0,E,73.5,4,SEDAN,0.715,0,0.0,52,Cluster 0
17001,F,670.0,C,139.5,2,HBACK,1.474,0,0.0,77,Cluster 3
30178,F,734.0,C,121.5,4,SEDAN,0.781,0,0.0,48,Cluster 0
6157,F,821.0,A,62.3,4,HBACK,1.254,0,0.0,57,Cluster 0
22849,F,689.0,B,116.2,3,SEDAN,1.1,0,0.0,55,Cluster 0
34798,M,842.0,B,149.5,4,SEDAN,0.451,1,103.5154634,71,Cluster 4
37644,F,821.0,C,,1,SEDAN,2.299,0,0.0,85,Cluster 3
52586,F,688.0,B,90.0,3,SEDAN,0.957,0,0.0,41,Cluster 0
13366,F,821.0,C,120.0,4,HBACK,0.44,0,0.0,64,Cluster 0
16747,F,657.0,A,96.7,4,HBACK,0.77,0,0.0,52,Cluster 0
51946,M,798.0,B,124.8,1,STNWG,5.7596,0,0.0,40,Cluster 3
23907,F,734.0,C,124.5,3,MIBUS,1.991,0,0.0,53,Cluster 0
29593,M,807.0,A,74.5,3,SEDAN,1.507,0,0.0,65,Cluster 0
34993,F,,C,130.5,2,SEDAN,2.728,0,0.0,57,Cluster 3
58182,F,809.0,A,82.4,3,SEDAN,1.452,0,0.0,58,Cluster 0
22006,F,676.0,C,141.0,4,SEDAN,0.517,0,0.0,56,Cluster 0
3590,F,676.0,B,151.3,1,SEDAN,2.618,0,0.0,38,Cluster 3
31742,M,726.0,A,56.7,2,STNWG,4.587,0,0.0,45,Cluster 3
19147,M,675.0,C,139.5,1,SEDAN,2.079,0,0.0,56,Cluster 3
45146,F,631.0,A,118.5,2,SEDAN,1.551,0,0.0,50,Cluster 3
25262,F,822.0,A,79.3,3,HBACK,1.804,0,0.0,50,Cluster 0
25261,M,505.0,C,138.0,2,SEDAN,2.222,2,3802.930308,46,Cluster 4
3328,F,681.0,C,139.5,1,SEDAN,3.5409,1,1576.911357,52,Cluster 4
46906,M,683.0,C,147.0,2,STNWG,4.587,0,0.0,56,Cluster 3
52022,M,724.0,E,33.0,3,STNWG,4.4,0,0.0,41,Cluster 3
30976,M,840.0,F,134.0,1,UTE,4.114,0,0.0,54,Cluster 3
57709,M,681.0,B,139.1,3,SEDAN,1.595,0,0.0,64,Cluster 0
24740,F,833.0,E,45.0,2,TRUCK,2.772,0,0.0,69,Cluster 3
27133,F,776.0,E,45.0,3,STNWG,2.266,0,0.0,35,Cluster 0
26278,M,848.0,C,61.5,4,SEDAN,0.781,0,0.0,67,Cluster 0
49350,F,424.0,D,102.7,2,TRUCK,3.85,0,0.0,32,Cluster 3
49001,F,564.0,A,89.6,4,SEDAN,0.517,1,1100.729793,66,Cluster 4
4043,F,707.0,C,132.0,4,SEDAN,1.023,0,0.0,70,Cluster 0
27099,M,627.0,C,126.0,2,SEDAN,1.331,0,0.0,57,Cluster 3
24812,F,556.0,C,91.5,3,HBACK,1.881,0,0.0,56,Cluster 0
9329,M,696.0,A,75.3,3,UTE,1.441,0,0.0,36,Cluster 0
54447,M,698.0,C,147.0,1,STNWG,3.058,0,0.0,51,Cluster 3
34425,M,721.0,D,119.5,2,STNWG,3.938,1,714.2993191,43,Cluster 4
6733,F,761.0,B,137.2,1,UTE,3.256,0,0.0,42,Cluster 3
19845,F,350.0,A,76.8,3,STNWG,1.98,0,0.0,37,Cluster 0
59744,F,722.0,D,29.2,2,SEDAN,1.87,0,0.0,68,Cluster 3
36139,F,838.0,D,75.6,4,HBACK,0.341,0,0.0,62,Cluster 0
15161,F,779.0,A,95.2,3,HBACK,0.924,0,0.0,69,Cluster 0
21572,F,798.0,D,80.3,1,STNWG,3.025,0,0.0,48,Cluster 3
47274,F,651.0,B,136.4,4,UTE,1.595,0,0.0,52,Cluster 0
50572,M,689.0,D,79.3,4,UTE,0.88,0,0.0,53,Cluster 0
43616,M,,C,138.0,2,STNWG,4.543,0,0.0,46,Cluster 3
42355,F,377.0,B,129.6,1,STNWG,4.8389,0,0.0,38,Cluster 3
2047,M,751.0,D,130.7,3,SEDAN,1.683,0,0.0,73,Cluster 0
47905,F,826.0,D,112.3,4,HDTOP,1.232,0,0.0,54,Cluster 0
52568,M,826.0,D,103.4,1,STNWG,4.059,0,0.0,70,Cluster 3
14450,M,307.0,E,39.0,2,STNWG,3.069,1,8109.105803,26,Cluster 2
17329,M,,E,24.0,3,STNWG,2.662,0,0.0,35,Cluster 3
31288,F,697.0,C,117.0,2,SEDAN,2.09,0,0.0,43,Cluster 3
970,F,638.0,E,16.5,3,STNWG,4.455,0,0.0,45,Cluster 3
20642,F,773.0,C,144.0,1,SEDAN,2.134,0,0.0,46,Cluster 3
2267,F,805.0,D,105.3,4,HBACK,0.374,0,0.0,55,Cluster 0
23950,F,593.0,E,28.5,1,HBACK,1.936,1,1795.956376,45,Cluster 4
50421,F,779.0,F,164.0,3,HBACK,1.111,0,0.0,23,Cluster 0
51898,M,666.0,A,51.8,2,STNWG,4.235,0,0.0,44,Cluster 3
37965,F,841.0,A,96.6,2,HBACK,1.595,0,0.0,83,Cluster 3
19941,F,823.0,C,124.5,3,STNWG,2.068,0,0.0,55,Cluster 0
43386,M,793.0,A,102.3,2,SEDAN,1.771,0,0.0,60,Cluster 3
9201,M,421.0,E,40.5,2,STNWG,4.521,1,2142.39561,49,Cluster 4
7826,F,849.0,E,69.0,3,SEDAN,1.364,0,0.0,44,Cluster 0
21836,M,724.0,B,117.6,1,UTE,3.729,0,0.0,66,Cluster 3
4015,F,,A,100.7,2,SEDAN,1.947,1,882.2708562,25,Cluster 4
7500,F,436.0,A,74.5,4,HBACK,0.726,0,0.0,49,Cluster 0
53715,F,706.0,C,147.0,1,STNWG,4.378,1,1310.050187,67,Cluster 4
4278,F,602.0,A,55.2,3,STNWG,2.838,0,0.0,33,Cluster 3
18784,F,550.0,A,119.5,3,HBACK,0.924,0,0.0,44,Cluster 0
27802,F,765.0,C,132.0,2,SEDAN,2.112,0,0.0,62,Cluster 3
16710,F,501.0,B,130.9,4,HBACK,0.902,0,0.0,39,Cluster 0
22628,F,665.0,C,139.5,4,HBACK,0.858,0,0.0,54,Cluster 0
41499,F,802.0,A,95.2,4,HBACK,0.473,0,0.0,87,Cluster 0
45707,M,678.0,C,112.5,4,HBACK,0.495,0,0.0,41,Cluster 0
18277,F,496.0,D,77.0,2,SEDAN,1.562,1,1427.850545,28,Cluster 4
37109,F,,C,123.0,2,SEDAN,2.178,0,0.0,40,Cluster 3
51425,F,814.0,C,136.5,2,SEDAN,1.837,0,0.0,30,Cluster 3
38456,F,616.0,B,,3,SEDAN,1.507,0,0.0,42,Cluster 0
47039,M,383.0,D,108.8,3,SEDAN,1.012,2,11387.95159,90,Cluster 2
38597,F,697.0,B,133.0,3,SEDAN,1.617,0,0.0,28,Cluster 0
45305,F,684.0,A,81.9,4,HBACK,0.847,0,0.0,32,Cluster 0
21129,F,749.0,A,89.0,2,SEDAN,2.167,0,0.0,52,Cluster 3
55724,M,725.0,C,141.0,1,HBACK,4.356,0,0.0,33,Cluster 3
30736,F,630.0,A,122.3,2,SEDAN,1.551,0,0.0,36,Cluster 3
60099,M,667.0,E,58.5,3,TRUCK,1.969,0,0.0,42,Cluster 0
5870,M,643.0,B,95.4,2,HDTOP,2.607,0,0.0,49,Cluster 3
23179,M,616.0,C,139.5,4,UTE,0.715,1,136.6852497,51,Cluster 4
41926,M,785.0,E,46.5,4,UTE,1.584,0,0.0,31,Cluster 0
44359,M,,C,108.0,4,STNWG,1.21,1,375.7263135,29,Cluster 4
50117,F,505.0,A,,2,HBACK,1.43,0,0.0,31,Cluster 3
51340,F,716.0,C,141.0,2,SEDAN,1.54,0,0.0,61,Cluster 3
4698,M,761.0,E,22.5,4,SEDAN,0.781,0,0.0,65,Cluster 0
29350,F,773.0,E,49.5,1,HBACK,2.3089,0,0.0,48,Cluster 3
11137,M,526.0,E,13.5,2,UTE,3.993,0,0.0,45,Cluster 3
56096,M,787.0,C,118.5,4,SEDAN,0.484,0,0.0,59,Cluster 0
44391,F,675.0,C,145.5,4,HBACK,0.913,0,0.0,23,Cluster 0
48818,M,800.0,C,127.5,1,SEDAN,2.684,0,0.0,57,Cluster 3
15133,M,321.0,C,141.0,3,HBACK,1.342,1,1986.238987,37,Cluster 4
42473,M,705.0,C,121.5,4,SEDAN,0.781,1,307.1766413,35,Cluster 4
13309,M,528.0,B,138.1,4,STNWG,1.65,0,0.0,59,Cluster 0
36542,F,603.0,D,81.0,1,HBACK,1.507,0,0.0,23,Cluster 3
31408,M,352.0,C,130.5,1,STNWG,4.1239,4,43030.61851,32,Cluster 1
30964,F,324.0,C,124.5,4,MIBUS,1.386,0,0.0,41,Cluster 0
12698,M,698.0,D,102.5,3,SEDAN,1.155,0,0.0,44,Cluster 0
22759,F,630.0,B,151.0,1,SEDAN,1.76,0,0.0,37,Cluster 3
59229,M,798.0,C,130.5,1,SEDAN,2.662,0,0.0,40,Cluster 3
2661,F,431.0,E,78.0,2,SEDAN,1.617,0,0.0,58,Cluster 3
23076,F,622.0,C,145.5,4,STNWG,1.804,0,0.0,40,Cluster 0
35516,F,464.0,A,90.8,2,SEDAN,1.804,0,0.0,45,Cluster 3
19449,M,800.0,C,129.0,2,SEDAN,1.98,0,0.0,63,Cluster 3
41463,F,613.0,C,129.0,2,SEDAN,1.76,0,0.0,56,Cluster 3
24213,F,508.0,F,102.0,2,SEDAN,2.365,0,0.0,46,Cluster 3
7669,F,845.0,A,119.3,2,STNWG,5.797,0,0.0,59,Cluster 3
41514,M,384.0,C,129.0,4,HDTOP,1.529,1,2074.885649,44,Cluster 4
29039,F,676.0,D,136.0,3,HBACK,0.99,4,1198.8282,31,Cluster 4
10232,F,817.0,C,147.0,1,HBACK,2.024,0,0.0,69,Cluster 3
31773,M,669.0,C,,2,HDTOP,3.102,0,0.0,23,Cluster 3
40224,F,,C,133.5,4,HDTOP,1.551,0,0.0,40,Cluster 0
9668,M,702.0,A,,3,STNWG,1.133,0,0.0,46,Cluster 0
11454,M,722.0,F,116.0,4,STNWG,1.815,1,103.6877732,60,Cluster 4
12367,F,570.0,C,141.0,3,SEDAN,1.353,1,269.8288818,40,Cluster 4
51455,M,528.0,A,58.2,3,SEDAN,1.782,0,0.0,65,Cluster 0
21002,M,635.0,F,118.0,4,STNWG,1.661,0,0.0,65,Cluster 0
45617,F,725.0,B,129.9,2,HBACK,2.024,0,0.0,25,Cluster 3
16518,M,343.0,E,31.5,3,STNWG,3.289,1,2370.086877,49,Cluster 4
435,M,713.0,E,25.5,3,STNWG,2.904,0,0.0,58,Cluster 3
58506,F,776.0,A,70.6,1,SEDAN,2.717,0,0.0,64,Cluster 3
22661,M,740.0,A,65.3,3,HBACK,0.979,0,0.0,65,Cluster 0
17148,F,609.0,B,139.9,2,STNWG,2.871,0,0.0,57,Cluster 3
38855,M,629.0,F,134.0,1,TRUCK,4.928,0,0.0,39,Cluster 3
11074,F,812.0,C,120.0,4,HBACK,0.407,0,0.0,63,Cluster 0
2594,M,319.0,C,120.0,2,STNWG,3.498,0,0.0,31,Cluster 3
33945,F,743.0,C,105.0,1,STNWG,5.731,0,0.0,50,Cluster 3
45082,M,698.0,D,171.4,3,SEDAN,1.639,1,285.020479,55,Cluster 4
146,M,454.0,C,109.5,2,SEDAN,1.771,0,0.0,69,Cluster 3
26282,M,,A,93.3,4,SEDAN,0.429,0,0.0,51,Cluster 0
10495,F,685.0,D,124.2,4,HBACK,0.517,2,652.9075425,26,Cluster 4
13481,M,640.0,E,46.5,1,UTE,4.7839,0,0.0,59,Cluster 3
56790,F,577.0,E,45.0,2,SEDAN,1.518,0,0.0,22,Cluster 3
40960,M,834.0,D,,3,STNWG,2.761,0,0.0,57,Cluster 3
53225,M,637.0,E,24.0,4,UTE,1.969,0,0.0,53,Cluster 0
52253,M,764.0,B,128.9,3,SEDAN,1.177,0,0.0,46,Cluster 0
39527,M,704.0,E,16.5,3,HBACK,0.836,0,0.0,67,Cluster 0
25147,M,674.0,D,119.7,4,STNWG,1.188,0,0.0,53,Cluster 0
8614,M,832.0,A,,2,UTE,1.738,0,0.0,40,Cluster 3
17386,M,550.0,E,30.0,3,HBACK,0.825,0,0.0,30,Cluster 0
59565,M,,B,129.5,1,HBACK,1.617,0,0.0,35,Cluster 3
7799,F,813.0,C,139.5,4,SEDAN,0.451,0,0.0,58,Cluster 0
7824,F,635.0,C,109.5,3,HBACK,1.628,0,0.0,64,Cluster 0
3868,F,827.0,C,120.0,4,SEDAN,1.045,0,0.0,79,Cluster 0
4649,F,669.0,D,108.9,2,SEDAN,1.947,0,0.0,26,Cluster 3
58821,M,565.0,C,144.0,2,SEDAN,1.804,1,1800.252546,63,Cluster 4
36130,F,700.0,C,139.5,1,HBACK,1.529,0,0.0,31,Cluster 3
2737,F,761.0,D,119.9,4,HBACK,0.836,0,0.0,52,Cluster 0
11862,F,665.0,C,132.0,4,SEDAN,0.572,0,0.0,40,Cluster 0
43079,F,477.0,C,142.5,2,STNWG,3.344,0,0.0,30,Cluster 3
29137,F,,B,113.8,2,SEDAN,2.079,0,0.0,37,Cluster 3
42014,M,750.0,A,96.4,1,HBACK,1.672,0,0.0,67,Cluster 3
17956,M,648.0,B,133.4,3,UTE,1.221,0,0.0,92,Cluster 0
41840,M,671.0,C,135.0,1,HBACK,1.551,0,0.0,53,Cluster 3
76,M,624.0,D,137.9,3,UTE,1.496,1,925.6617913,46,Cluster 4
14147,M,707.0,D,82.9,1,UTE,4.7839,0,0.0,67,Cluster 3
55689,F,781.0,A,50.7,3,SEDAN,1.463,0,0.0,45,Cluster 0
43534,M,845.0,E,46.5,3,STNWG,2.882,0,0.0,40,Cluster 3
3005,F,826.0,F,64.0,1,STNWG,5.324,0,0.0,51,Cluster 3
10543,F,649.0,F,74.0,3,STNWG,2.992,0,0.0,43,Cluster 3
54431,M,715.0,F,152.0,2,STNWG,4.257,0,0.0,63,Cluster 3
53494,F,740.0,A,89.0,4,SEDAN,0.407,0,0.0,48,Cluster 0
6088,F,406.0,E,39.0,1,HBACK,1.606,0,0.0,32,Cluster 3
10269,M,691.0,E,45.0,2,STNWG,3.905,2,1909.316998,21,Cluster 4
51575,F,370.0,A,,3,HBACK,1.067,0,0.0,32,Cluster 0
15803,F,823.0,D,203.5,2,SEDAN,1.947,0,0.0,72,Cluster 3
49574,M,342.0,A,,2,STNWG,4.048,1,3999.693831,36,Cluster 4
58447,F,759.0,A,98.5,2,SEDAN,1.782,0,0.0,47,Cluster 3
51156,M,663.0,B,127.9,3,STNWG,2.904,0,0.0,46,Cluster 3
42846,F,315.0,A,55.5,1,STNWG,3.806,0,0.0,58,Cluster 3
32587,F,668.0,A,51.1,1,SEDAN,2.706,0,0.0,49,Cluster 3
49421,F,618.0,E,66.0,3,HBACK,1.023,0,0.0,51,Cluster 0
55492,M,568.0,C,142.5,3,SEDAN,1.287,1,431.181349,47,Cluster 4
52343,M,633.0,B,129.9,2,SEDAN,2.046,0,0.0,32,Cluster 3
52583,M,588.0,A,77.9,3,HDTOP,1.496,0,0.0,37,Cluster 0
14816,F,820.0,D,112.2,2,HBACK,1.353,1,452.7063031,65,Cluster 4
51166,F,630.0,A,64.5,3,HBACK,1.463,0,0.0,54,Cluster 0
29729,F,606.0,D,128.4,4,UTE,1.276,0,0.0,23,Cluster 0
43680,M,789.0,C,120.0,4,SEDAN,0.781,0,0.0,66,Cluster 0
16060,M,842.0,C,138.0,4,STNWG,1.672,0,0.0,39,Cluster 0
46750,M,649.0,B,107.5,1,STNWG,3.025,0,0.0,54,Cluster 3
2270,M,775.0,B,116.5,4,UTE,0.99,0,0.0,47,Cluster 0
33464,M,835.0,C,108.0,1,HBACK,1.628,0,0.0,23,Cluster 3
23753,F,669.0,B,88.2,4,SEDAN,0.781,0,0.0,43,Cluster 0
23087,F,791.0,B,125.4,2,SEDAN,2.145,0,0.0,43,Cluster 3
21931,M,775.0,C,102.0,3,STNWG,1.199,0,0.0,62,Cluster 0
11896,M,633.0,A,67.7,4,HBACK,0.407,0,0.0,36,Cluster 0
25789,F,546.0,C,150.0,3,SEDAN,1.529,0,0.0,53,Cluster 0
57838,M,565.0,C,120.0,2,STNWG,2.387,1,290.059786,63,Cluster 4
35388,M,662.0,D,81.4,3,STNWG,4.4,1,3339.45342,50,Cluster 4
16509,F,337.0,D,124.7,2,STNWG,4.73,1,6357.064144,42,Cluster 4
18599,M,556.0,E,43.5,3,UTE,2.299,0,0.0,57,Cluster 0
47509,M,723.0,D,120.5,3,SEDAN,1.507,0,0.0,60,Cluster 0
31832,M,624.0,C,87.0,4,HBACK,0.319,0,0.0,74,Cluster 0
5516,M,625.0,F,,4,STNWG,2.321,0,0.0,55,Cluster 0
55952,F,338.0,B,140.7,1,SEDAN,2.134,1,6905.014856,39,Cluster 4
9176,M,664.0,C,117.0,2,STNWG,2.508,0,0.0,47,Cluster 3
41835,F,556.0,D,97.3,3,SEDAN,1.254,0,0.0,55,Cluster 0
16287,F,607.0,A,74.3,3,HBACK,0.902,0,0.0,47,Cluster 0
32625,F,641.0,A,86.9,2,HBACK,1.298,0,0.0,23,Cluster 3
58521,F,690.0,C,127.5,3,SEDAN,1.595,0,0.0,47,Cluster 0
51670,F,812.0,A,88.2,2,HBACK,1.903,0,0.0,62,Cluster 3
44405,M,775.0,B,,2,HBACK,2.046,0,0.0,45,Cluster 3
16565,F,720.0,B,141.2,2,SEDAN,1.771,0,0.0,49,Cluster 3
44094,M,725.0,B,122.4,4,STNWG,1.562,0,0.0,62,Cluster 0
22482,F,826.0,A,119.9,3,SEDAN,6.864,0,0.0,54,Cluster 3
45071,M,478.0,D,91.0,4,STNWG,1.342,1,917.9484752,50,Cluster 4
15428,F,645.0,D,145.2,3,STNWG,2.101,0,0.0,43,Cluster 0
41027,M,745.0,D,113.4,1,TRUCK,4.675,0,0.0,52,Cluster 3
22888,M,755.0,B,136.6,3,SEDAN,1.243,0,0.0,47,Cluster 0
39364,M,706.0,B,88.9,4,TRUCK,2.277,0,0.0,46,Cluster 0
13127,F,692.0,F,134.0,3,STNWG,3.069,0,0.0,37,Cluster 3
44708,F,709.0,E,42.0,3,UTE,2.145,0,0.0,52,Cluster 0
37283,F,695.0,D,124.6,4,SEDAN,0.55,0,0.0,58,Cluster 0
7854,M,734.0,A,74.0,3,SEDAN,1.727,0,0.0,40,Cluster 0
4684,M,843.0,D,95.2,4,UTE,1.881,0,0.0,59,Cluster 0
30122,F,,A,82.1,1,HBACK,1.496,0,0.0,48,Cluster 3
24413,F,837.0,B,145.9,4,SEDAN,0.451,0,0.0,71,Cluster 0
21643,F,666.0,C,147.0,2,SEDAN,1.98,0,0.0,48,Cluster 3
37642,M,679.0,F,102.0,1,STNWG,4.994,0,0.0,57,Cluster 3
44797,F,605.0,B,113.1,1,UTE,1.925,0,0.0,64,Cluster 3
47312,M,728.0,A,89.4,1,HBACK,1.43,0,0.0,43,Cluster 3
12259,F,798.0,C,144.0,2,HBACK,1.573,0,0.0,48,Cluster 3
16564,M,308.0,A,61.9,4,UTE,1.078,1,721.263841,38,Cluster 4
38482,F,600.0,B,114.7,1,HBACK,1.936,0,0.0,60,Cluster 3
41569,F,412.0,A,68.1,4,TRUCK,0.957,0,0.0,59,Cluster 0
2912,F,831.0,C,148.5,2,STNWG,3.949,0,0.0,58,Cluster 3
55896,M,771.0,A,86.2,4,HBACK,0.341,0,0.0,55,Cluster 0
54470,M,,A,89.1,3,HBACK,0.957,0,0.0,34,Cluster 0
58226,F,557.0,D,123.5,4,SEDAN,0.935,0,0.0,24,Cluster 0
24289,M,739.0,A,89.6,3,UTE,1.518,0,0.0,53,Cluster 0
48042,M,685.0,A,61.8,3,PANVN,2.134,0,0.0,24,Cluster 0
13781,M,730.0,B,121.4,1,SEDAN,2.046,1,478.5043081,32,Cluster 4
58404,M,840.0,A,59.0,4,TRUCK,2.409,0,0.0,61,Cluster 0
1027,M,821.0,A,34.0,2,HBACK,2.024,0,0.0,35,Cluster 3
3237,M,462.0,B,115.9,2,STNWG,2.453,1,1479.538232,32,Cluster 4
23886,M,814.0,A,94.9,2,HBACK,1.144,0,0.0,35,Cluster 3
43564,F,626.0,E,,2,STNWG,3.234,0,0.0,55,Cluster 3
47709,M,834.0,D,127.5,3,UTE,2.442,0,0.0,54,Cluster 0
38852,M,808.0,E,40.5,4,MIBUS,0.594,0,0.0,81,Cluster 0
15270,F,842.0,A,38.6,1,SEDAN,2.673,0,0.0,63,Cluster 3
34563,M,553.0,B,113.2,3,HDTOP,1.936,1,2880.103692,38,Cluster 4
