,gender,credit_score,area,traffic_index,veh_age,veh_body,veh_value,numclaims,claimcst0,age_at_eff_dt,Cluster
22217,F,847.0,B,122.8,3,SEDAN,1.419,0,0.0,68,Cluster 2
9883,F,723.0,C,120.0,2,SEDAN,1.617,0,0.0,54,Cluster 2
40899,F,664.0,D,102.3,1,SEDAN,2.926,0,0.0,23,Cluster 2
49308,M,615.0,B,117.4,2,HBACK,1.078,0,0.0,30,Cluster 2
31835,F,845.0,B,135.5,4,STNWG,1.21,0,0.0,48,Cluster 2
51591,F,697.0,A,71.3,2,SEDAN,1.738,0,0.0,49,Cluster 2
54589,F,647.0,A,63.0,3,MIBUS,2.365,0,0.0,44,Cluster 2
25645,F,641.0,E,,2,UTE,3.63,0,0.0,44,Cluster 2
2066,M,736.0,F,122.0,4,STNWG,1.991,0,0.0,57,Cluster 2
34390,F,821.0,C,138.0,4,STNWG,2.035,0,0.0,62,Cluster 2
1071,F,663.0,B,101.2,3,HBACK,0.836,0,0.0,35,Cluster 2
7076,F,612.0,C,96.0,1,HDTOP,3.4144,0,0.0,49,Cluster 2
23731,F,841.0,F,148.0,2,STNWG,3.938,0,0.0,55,Cluster 2
30493,F,781.0,C,147.0,4,MIBUS,0.484,0,0.0,49,Cluster 2
34488,M,775.0,A,68.0,4,STNWG,1.76,0,0.0,60,Cluster 2
48239,F,811.0,A,104.3,4,SEDAN,0.308,0,0.0,52,Cluster 2
53051,F,822.0,C,123.0,3,STNWG,2.596,0,0.0,66,Cluster 2
53357,F,618.0,C,,2,HBACK,1.386,0,0.0,34,Cluster 2
21624,M,795.0,D,80.9,1,TRUCK,4.906,0,0.0,68,Cluster 2
50589,M,531.0,B,137.7,3,UTE,1.045,0,0.0,50,Cluster 2
9958,F,619.0,F,52.0,2,STNWG,4.499,0,0.0,42,Cluster 2
23828,F,741.0,C,109.5,4,SEDAN,0.66,0,0.0,50,Cluster 2
21614,F,376.0,A,92.0,2,SEDAN,5.841,1,20178.38485,85,Cluster 1
20881,M,660.0,F,122.0,1,STNWG,3.916,1,1093.305313,57,Cluster 0
19844,F,457.0,A,76.2,4,SEDAN,0.583,0,0.0,39,Cluster 2
46036,F,551.0,B,,2,HBACK,2.035,0,0.0,41,Cluster 2
3878,F,811.0,A,58.0,3,SEDAN,1.331,0,0.0,72,Cluster 2
37748,F,796.0,A,103.5,4,HBACK,0.594,0,0.0,69,Cluster 2
24617,M,658.0,E,30.0,1,TRUCK,3.168,0,0.0,52,Cluster 2
29784,M,826.0,D,100.6,2,STNWG,3.597,1,378.7961366,68,Cluster 0
41962,M,733.0,C,123.0,3,STNWG,3.509,0,0.0,50,Cluster 2
57309,F,640.0,C,132.0,4,SEDAN,0.55,0,0.0,64,Cluster 2
35391,F,687.0,F,70.0,1,STNWG,5.302,0,0.0,51,Cluster 2
16249,M,676.0,A,78.3,3,HBACK,0.946,0,0.0,62,Cluster 2
17507,M,470.0,C,148.5,2,HBACK,1.287,0,0.0,70,Cluster 2
13768,F,604.0,A,83.5,2,SEDAN,2.486,0,0.0,26,Cluster 2
35337,F,629.0,F,94.0,3,HBACK,0.935,0,0.0,23,Cluster 2
2223,F,620.0,C,133.5,2,HDTOP,2.607,0,0.0,39,Cluster 2
42801,F,708.0,A,98.6,2,STNWG,3.135,0,0.0,78,Cluster 2
40654,F,629.0,C,144.0,4,HBACK,0.517,0,0.0,31,Cluster 2
31282,M,563.0,B,137.7,2,SEDAN,2.2,1,3612.713782,67,Cluster 0
79,F,607.0,C,126.0,2,STNWG,4.059,0,0.0,41,Cluster 2
45200,F,601.0,B,82.3,1,HBACK,1.65,0,0.0,42,Cluster 2
50659,M,465.0,D,73.0,1,SEDAN,2.684,0,0.0,39,Cluster 2
10777,M,657.0,D,,1,STNWG,3.212,0,0.0,59,Cluster 2
26408,F,657.0,E,37.5,2,HBACK,1.232,0,0.0,30,Cluster 2
4626,F,672.0,C,141.0,1,HBACK,1.485,0,0.0,31,Cluster 2
34247,F,762.0,B,140.2,3,HBACK,0.847,1,273.7256885,56,Cluster 0
40332,F,448.0,E,52.5,2,HBACK,1.364,0,0.0,42,Cluster 2
45965,M,705.0,C,142.5,3,SEDAN,1.067,1,212.2263602,58,Cluster 0
54224,M,626.0,C,135.0,2,HBACK,1.573,0,0.0,42,Cluster 2
16083,F,572.0,B,135.0,1,HBACK,2.013,0,0.0,57,Cluster 2
3372,M,560.0,C,147.0,3,SEDAN,1.441,1,691.121167,31,Cluster 0
28707,M,781.0,D,113.2,1,STNWG,5.17,1,2575.336479,67,Cluster 0
11985,M,731.0,B,113.9,4,UTE,0.693,0,0.0,62,Cluster 2
26597,M,670.0,A,66.7,2,SEDAN,1.771,0,0.0,80,Cluster 2
31275,M,679.0,C,145.5,4,STNWG,1.727,1,198.3338642,34,Cluster 0
422,F,772.0,D,93.6,4,HBACK,0.748,0,0.0,45,Cluster 2
23611,M,543.0,A,72.6,3,SEDAN,1.276,0,0.0,93,Cluster 2
20762,M,806.0,F,96.0,2,UTE,3.498,0,0.0,55,Cluster 2
35745,M,820.0,A,62.2,4,SEDAN,0.781,0,0.0,79,Cluster 2
41461,F,752.0,C,142.5,2,HBACK,1.43,0,0.0,55,Cluster 2
53252,M,673.0,A,61.5,3,HBACK,1.122,0,0.0,31,Cluster 2
6303,M,714.0,C,133.5,2,UTE,1.375,0,0.0,51,Cluster 2
40319,F,801.0,D,125.3,3,HBACK,0.781,0,0.0,51,Cluster 2
20328,M,835.0,F,84.0,1,STNWG,3.069,0,0.0,43,Cluster 2
26807,F,778.0,B,151.7,2,SEDAN,1.43,0,0.0,32,Cluster 2
44287,M,691.0,C,124.5,4,HBACK,0.418,0,0.0,41,Cluster 2
53872,M,418.0,B,136.9,3,UTE,1.551,1,4311.612916,70,Cluster 0
1151,F,721.0,C,141.0,4,HBACK,0.792,0,0.0,64,Cluster 2
1556,F,649.0,D,96.4,4,HBACK,0.902,0,0.0,37,Cluster 2
60236,M,389.0,B,122.7,2,STNWG,4.697,2,9296.691923,23,Cluster 0
22097,M,589.0,C,145.5,3,SEDAN,0.847,2,998.59816,50,Cluster 0
40907,F,613.0,A,31.1,2,HBACK,1.727,0,0.0,56,Cluster 2
52617,M,803.0,E,33.0,1,SEDAN,2.585,0,0.0,56,Cluster 2
56372,M,719.0,C,117.0,4,STNWG,0.726,0,0.0,53,Cluster 2
9278,F,636.0,F,76.0,3,STNWG,2.717,0,0.0,34,Cluster 2
19377,M,615.0,A,86.6,3,UTE,1.716,0,0.0,46,Cluster 2
15076,M,536.0,B,159.0,2,HBACK,1.925,0,0.0,57,Cluster 2
53828,M,344.0,B,102.5,1,TRUCK,3.333,1,55234.32279,71,Cluster 1
4166,F,348.0,A,65.2,1,HBACK,1.573,1,16539.25014,28,Cluster 1
26578,F,348.0,A,,3,HBACK,1.342,0,0.0,42,Cluster 2
57230,F,301.0,C,142.5,1,STNWG,4.213,0,0.0,57,Cluster 2
16786,F,489.0,D,172.8,1,STNWG,4.235,0,0.0,63,Cluster 2
46752,F,751.0,C,144.0,1,SEDAN,2.09,0,0.0,59,Cluster 2
50947,M,631.0,B,107.9,3,HBACK,1.265,0,0.0,52,Cluster 2
29355,M,413.0,A,60.4,4,SEDAN,1.045,1,1947.452753,51,Cluster 0
15535,M,680.0,B,110.7,3,STNWG,3.344,0,0.0,59,Cluster 2
47953,M,703.0,B,131.0,3,STNWG,1.848,2,217.0049583,59,Cluster 0
23117,F,546.0,E,96.0,1,SEDAN,1.892,0,0.0,31,Cluster 2
27973,M,642.0,C,136.5,3,STNWG,3.047,0,0.0,36,Cluster 2
21458,F,806.0,B,,4,HBACK,0.594,0,0.0,63,Cluster 2
41350,M,708.0,D,108.8,4,STNWG,1.452,0,0.0,57,Cluster 2
9297,F,515.0,C,133.5,4,HBACK,0.748,0,0.0,65,Cluster 2
48294,M,758.0,C,132.0,4,STNWG,2.079,0,0.0,50,Cluster 2
53259,M,568.0,B,110.5,4,SEDAN,0.682,0,0.0,49,Cluster 2
16024,M,,E,37.5,3,STNWG,2.299,0,0.0,23,Cluster 2
28668,F,613.0,D,44.1,3,HBACK,0.979,0,0.0,28,Cluster 2
24265,F,652.0,C,123.0,1,HBACK,1.716,1,993.6171671,56,Cluster 0
5272,M,687.0,C,136.5,4,HBACK,0.484,0,0.0,56,Cluster 2
49560,F,702.0,D,97.9,4,HBACK,0.473,0,0.0,45,Cluster 2
38911,F,811.0,A,107.3,2,SEDAN,3.223,0,0.0,67,Cluster 2
39585,F,705.0,B,111.6,2,HBACK,2.574,0,0.0,50,Cluster 2
38616,M,561.0,E,33.0,3,STNWG,2.156,0,0.0,42,Cluster 2
42109,M,846.0,D,69.0,3,UTE,1.551,0,0.0,43,Cluster 2
12939,F,803.0,A,103.2,4,HBACK,0.407,0,0.0,82,Cluster 2
30945,M,632.0,B,126.6,1,HBACK,1.43,0,0.0,57,Cluster 2
28688,M,,E,27.0,1,HBACK,1.65,0,0.0,24,Cluster 2
10862,F,779.0,E,24.0,3,HBACK,0.803,0,0.0,42,Cluster 2
46402,M,632.0,C,112.5,3,UTE,3.003,2,1398.288064,21,Cluster 0
3405,M,717.0,A,75.3,1,HBACK,1.507,0,0.0,63,Cluster 2
13181,F,669.0,B,118.3,3,HBACK,2.244,0,0.0,53,Cluster 2
25412,F,810.0,A,56.0,4,STNWG,2.145,0,0.0,46,Cluster 2
13042,F,614.0,A,80.1,2,HBACK,1.298,0,0.0,69,Cluster 2
46693,F,793.0,D,116.0,1,SEDAN,1.815,2,3308.353104,49,Cluster 0
32608,M,546.0,C,142.5,4,HBACK,1.232,0,0.0,70,Cluster 2
52751,M,619.0,A,58.8,3,SEDAN,1.144,0,0.0,78,Cluster 2
15007,M,679.0,A,45.3,3,STNWG,2.046,0,0.0,46,Cluster 2
11914,F,656.0,A,65.8,3,SEDAN,1.419,0,0.0,59,Cluster 2
24182,M,,F,124.0,4,HDTOP,1.287,0,0.0,47,Cluster 2
7749,F,798.0,F,90.0,1,STNWG,7.139,0,0.0,64,Cluster 2
42178,F,694.0,D,123.7,3,SEDAN,1.474,0,0.0,25,Cluster 2
36881,M,686.0,C,93.0,3,STNWG,2.189,0,0.0,52,Cluster 2
52042,F,701.0,A,79.3,2,HBACK,1.188,0,0.0,54,Cluster 2
16543,M,670.0,C,93.0,3,STNWG,1.969,0,0.0,53,Cluster 2
2470,M,653.0,B,121.0,4,SEDAN,0.572,0,0.0,44,Cluster 2
7163,F,697.0,C,133.5,3,STNWG,3.916,0,0.0,47,Cluster 2
52610,M,667.0,A,40.0,4,STNWG,1.54,0,0.0,40,Cluster 2
41287,F,742.0,C,141.0,2,STNWG,4.642,0,0.0,55,Cluster 2
7014,F,681.0,C,148.5,2,SEDAN,1.331,0,0.0,56,Cluster 2
8951,F,750.0,B,115.1,3,HBACK,1.144,0,0.0,65,Cluster 2
4743,M,635.0,C,124.5,2,STNWG,2.739,1,1178.490125,38,Cluster 0
7101,F,800.0,C,132.0,4,SEDAN,0.781,0,0.0,66,Cluster 2
13509,M,766.0,D,36.2,2,SEDAN,2.035,1,630.4153972,62,Cluster 0
26104,F,504.0,C,142.5,1,HBACK,1.463,0,0.0,44,Cluster 2
36122,F,840.0,C,133.5,1,SEDAN,2.519,0,0.0,75,Cluster 2
17705,M,588.0,C,145.5,4,HBACK,0.781,1,140.7217408,31,Cluster 0
10961,M,628.0,A,83.5,2,MIBUS,3.157,0,0.0,54,Cluster 2
52311,F,790.0,C,139.5,2,SEDAN,1.936,0,0.0,67,Cluster 2
36253,F,790.0,C,148.5,1,UTE,4.7839,0,0.0,68,Cluster 2
43051,F,687.0,A,81.6,3,HBACK,0.968,0,0.0,58,Cluster 2
36775,F,676.0,A,85.0,4,SEDAN,2.035,0,0.0,51,Cluster 2
9325,F,812.0,B,142.2,3,SEDAN,1.254,0,0.0,74,Cluster 2
25493,F,408.0,B,119.2,4,MIBUS,1.353,0,0.0,41,Cluster 2
48191,F,638.0,E,76.5,1,STNWG,3.542,0,0.0,35,Cluster 2
33684,M,549.0,C,124.5,4,STNWG,2.123,0,0.0,54,Cluster 2
47719,M,740.0,A,63.5,1,HBACK,1.584,0,0.0,67,Cluster 2
12876,M,346.0,C,147.0,4,HBACK,0.781,1,307.4394221,37,Cluster 0
49075,F,631.0,D,133.4,2,STNWG,4.433,1,1976.633534,41,Cluster 0
24295,M,720.0,B,,3,HBACK,0.858,1,588.1835705,78,Cluster 0
20105,F,,D,34.2,4,STNWG,1.837,0,0.0,21,Cluster 2
48727,M,415.0,A,65.6,3,SEDAN,1.65,0,0.0,56,Cluster 2
45363,F,805.0,D,119.0,4,SEDAN,0.638,0,0.0,65,Cluster 2
12523,M,837.0,E,3.0,1,HBACK,1.639,0,0.0,58,Cluster 2
39177,M,392.0,D,54.7,2,HDTOP,3.696,1,13065.55315,31,Cluster 0
25972,F,394.0,C,144.0,3,HBACK,0.968,0,0.0,41,Cluster 2
13809,F,688.0,C,133.5,4,SEDAN,0.33,0,0.0,53,Cluster 2
35546,M,621.0,C,132.0,2,HBACK,1.496,2,673.5055653,31,Cluster 0
4154,M,730.0,B,162.3,3,UTE,1.584,0,0.0,25,Cluster 2
17219,F,751.0,C,118.5,1,STNWG,3.542,0,0.0,42,Cluster 2
3898,M,389.0,B,157.2,3,SEDAN,1.023,1,2654.478546,26,Cluster 0
19521,F,369.0,C,144.0,2,HBACK,1.496,0,0.0,47,Cluster 2
10052,F,479.0,B,100.9,1,HBACK,3.32695,4,27023.14151,36,Cluster 1
26315,F,768.0,D,117.7,2,SEDAN,2.761,0,0.0,58,Cluster 2
49876,M,828.0,E,37.5,3,HDTOP,3.069,0,0.0,73,Cluster 2
39412,F,849.0,B,80.9,3,SEDAN,1.76,0,0.0,57,Cluster 2
24232,F,722.0,B,122.1,4,HBACK,0.341,0,0.0,60,Cluster 2
16708,M,,D,144.0,1,STNWG,5.038,1,22381.26943,34,Cluster 1
53182,M,639.0,B,,3,HBACK,1.111,0,0.0,35,Cluster 2
57429,F,560.0,D,80.3,2,SEDAN,2.2,1,1825.062766,53,Cluster 0
22836,F,850.0,A,46.3,1,HBACK,1.529,0,0.0,61,Cluster 2
41199,F,692.0,B,,3,HBACK,1.089,0,0.0,52,Cluster 2
4192,F,519.0,C,144.0,2,SEDAN,1.771,0,0.0,69,Cluster 2
60045,F,836.0,B,127.6,4,HDTOP,1.397,0,0.0,31,Cluster 2
51366,F,809.0,B,86.3,4,SEDAN,0.594,0,0.0,38,Cluster 2
891,F,567.0,C,142.5,2,HBACK,1.463,0,0.0,56,Cluster 2
26802,F,642.0,D,90.0,4,HBACK,0.528,0,0.0,46,Cluster 2
9515,F,773.0,B,107.8,3,HBACK,1.639,0,0.0,55,Cluster 2
11301,F,453.0,A,111.2,1,SEDAN,2.09,0,0.0,88,Cluster 2
20577,M,683.0,C,136.5,2,HBACK,1.683,0,0.0,49,Cluster 2
17216,M,828.0,B,,3,STNWG,2.761,0,0.0,50,Cluster 2
42902,F,305.0,A,73.8,2,SEDAN,1.936,0,0.0,31,Cluster 2
13603,F,639.0,B,128.4,3,SEDAN,1.815,0,0.0,28,Cluster 2
16771,M,722.0,A,63.9,2,SEDAN,1.925,0,0.0,76,Cluster 2
25614,F,778.0,A,103.5,1,HBACK,2.123,0,0.0,63,Cluster 2
1358,F,671.0,C,130.5,2,STNWG,2.618,0,0.0,58,Cluster 2
5131,M,740.0,C,148.5,3,STNWG,3.102,0,0.0,61,Cluster 2
59294,F,474.0,B,120.2,4,SEDAN,0.671,0,0.0,86,Cluster 2
50722,F,413.0,A,60.3,3,SEDAN,1.364,0,0.0,38,Cluster 2
49397,F,835.0,A,,3,STNWG,2.629,0,0.0,61,Cluster 2
51565,M,,C,105.0,3,PANVN,1.65,0,0.0,45,Cluster 2
28140,F,347.0,A,72.5,2,HBACK,1.243,0,0.0,71,Cluster 2
54205,M,662.0,E,25.5,2,STNWG,4.191,3,3782.105319,59,Cluster 0
54895,M,352.0,B,111.3,4,STNWG,0.968,1,728.6145839,37,Cluster 0
57723,M,673.0,D,97.1,2,TRUCK,2.651,0,0.0,50,Cluster 2
21078,F,452.0,F,118.0,3,STNWG,2.563,0,0.0,39,Cluster 2
20830,M,708.0,B,,1,HBACK,1.85185,0,0.0,56,Cluster 2
449,M,769.0,C,123.0,4,STNWG,1.749,0,0.0,52,Cluster 2
5364,M,615.0,F,122.0,1,STNWG,4.917,0,0.0,50,Cluster 2
36671,M,647.0,C,94.5,1,STNWG,6.1963,0,0.0,44,Cluster 2
46597,F,,C,129.0,1,HBACK,1.65,0,0.0,30,Cluster 2
18857,M,831.0,A,61.1,4,SEDAN,0.77,1,344.2495767,93,Cluster 0
4539,M,609.0,D,66.8,1,HBACK,1.947,0,0.0,56,Cluster 2
53473,M,595.0,A,62.5,3,SEDAN,1.496,0,0.0,42,Cluster 2
19472,M,789.0,C,129.0,3,STNWG,2.31,0,0.0,64,Cluster 2
46895,F,571.0,C,93.0,4,STNWG,1.969,0,0.0,56,Cluster 2
48852,F,697.0,E,43.5,2,UTE,3.542,0,0.0,56,Cluster 2
20329,F,747.0,B,117.5,4,SEDAN,0.341,2,296.302761,73,Cluster 0
49427,M,644.0,D,100.2,4,STNWG,2.618,0,0.0,43,Cluster 2
41982,F,508.0,C,132.0,2,HBACK,1.793,0,0.0,55,Cluster 2
3376,M,315.0,E,31.5,1,HBACK,1.386,0,0.0,95,Cluster 2
9636,F,781.0,B,129.7,2,SEDAN,1.32,0,0.0,81,Cluster 2
14234,F,820.0,D,57.7,3,SEDAN,1.166,0,0.0,58,Cluster 2
34140,M,625.0,C,148.5,1,HBACK,2.442,0,0.0,34,Cluster 2
31941,F,799.0,B,96.5,1,HBACK,2.3089,0,0.0,50,Cluster 2
2753,F,688.0,E,31.5,4,SEDAN,0.638,0,0.0,59,Cluster 2
28950,M,710.0,B,126.9,4,COUPE,2.211,0,0.0,33,Cluster 2
59596,F,646.0,A,78.6,4,SEDAN,0.902,0,0.0,59,Cluster 2
36103,M,802.0,B,105.2,4,STNWG,2.123,1,152.8294276,50,Cluster 0
26897,F,674.0,D,89.9,4,HBACK,0.484,0,0.0,31,Cluster 2
37224,F,672.0,A,98.8,4,STNWG,1.914,0,0.0,36,Cluster 2
11134,F,577.0,C,139.5,4,HBACK,0.594,0,0.0,33,Cluster 2
37377,M,828.0,C,117.0,4,STNWG,1.144,0,0.0,88,Cluster 2
19897,M,803.0,A,77.8,4,SEDAN,0.451,0,0.0,55,Cluster 2
33500,M,521.0,A,112.2,3,STNWG,3.047,0,0.0,22,Cluster 2
1910,M,823.0,D,54.3,4,STNWG,1.474,0,0.0,58,Cluster 2
19631,F,645.0,C,,2,HBACK,1.474,0,0.0,40,Cluster 2
39911,F,828.0,C,133.5,4,HBACK,0.451,0,0.0,79,Cluster 2
15077,M,588.0,C,58.5,3,STNWG,3.344,0,0.0,34,Cluster 2
19823,M,805.0,C,136.5,2,HBACK,1.804,0,0.0,86,Cluster 2
12028,M,830.0,C,150.0,2,SEDAN,3.146,0,0.0,48,Cluster 2
55110,M,714.0,D,121.3,3,HBACK,1.056,0,0.0,40,Cluster 2
1663,M,349.0,E,21.0,1,TRUCK,4.686,0,0.0,46,Cluster 2
40344,M,740.0,A,105.7,3,PANVN,1.76,0,0.0,59,Cluster 2
34817,M,717.0,C,136.5,2,STNWG,4.323,0,0.0,51,Cluster 2
24369,F,625.0,E,22.5,4,STNWG,1.089,0,0.0,68,Cluster 2
56089,F,696.0,B,133.0,4,HBACK,0.594,0,0.0,36,Cluster 2
14297,M,403.0,F,128.0,4,STNWG,0.748,1,639.3929962,39,Cluster 0
11377,F,575.0,E,25.5,1,STNWG,7.271,0,0.0,36,Cluster 2
40515,F,782.0,A,55.0,2,STNWG,2.926,0,0.0,63,Cluster 2
7735,M,794.0,C,130.5,2,STNWG,3.894,0,0.0,66,Cluster 2
24198,F,659.0,A,64.6,2,HBACK,1.705,0,0.0,30,Cluster 2
48100,F,770.0,A,87.4,3,SEDAN,1.067,0,0.0,50,Cluster 2
28792,M,672.0,A,55.3,2,SEDAN,2.079,0,0.0,60,Cluster 2
3742,F,451.0,C,120.0,3,STNWG,2.596,0,0.0,50,Cluster 2
53923,M,697.0,B,112.7,1,HBACK,1.848,0,0.0,42,Cluster 2
12084,F,696.0,A,102.8,2,SEDAN,1.551,0,0.0,23,Cluster 2
54344,F,736.0,B,129.3,2,SEDAN,1.551,0,0.0,67,Cluster 2
35674,F,,A,82.8,2,SEDAN,1.881,0,0.0,48,Cluster 2
6092,F,680.0,A,75.1,1,SEDAN,16.038,0,0.0,52,Cluster 2
21661,F,687.0,A,92.1,4,HBACK,0.418,0,0.0,52,Cluster 2
44893,F,708.0,E,15.0,3,HBACK,0.902,0,0.0,39,Cluster 2
39761,M,350.0,F,76.0,4,HBACK,0.814,1,806.4831439,33,Cluster 0
47313,F,813.0,B,127.5,4,HBACK,0.407,0,0.0,78,Cluster 2
29135,F,691.0,D,131.0,4,TRUCK,1.584,0,0.0,59,Cluster 2
21552,F,634.0,F,134.0,4,TRUCK,1.991,0,0.0,40,Cluster 2
39265,F,608.0,A,77.4,2,STNWG,3.355,0,0.0,68,Cluster 2
3090,M,,C,123.0,2,HBACK,1.705,0,0.0,42,Cluster 2
45640,F,529.0,B,139.5,1,HBACK,1.562,0,0.0,58,Cluster 2
20709,M,683.0,B,109.1,2,HBACK,1.353,0,0.0,40,Cluster 2
48778,F,677.0,C,136.5,4,STNWG,1.342,0,0.0,48,Cluster 2
2506,F,322.0,D,104.1,3,HBACK,1.144,0,0.0,24,Cluster 2
17604,F,699.0,A,66.1,1,STNWG,2.97,0,0.0,34,Cluster 2
18089,F,307.0,C,141.0,3,SEDAN,2.541,0,0.0,77,Cluster 2
15196,M,665.0,D,82.9,4,HBACK,0.748,0,0.0,54,Cluster 2
21815,F,542.0,C,114.0,2,SEDAN,1.54,0,0.0,59,Cluster 2
15436,F,641.0,C,109.5,1,STNWG,2.97,0,0.0,44,Cluster 2
25052,F,737.0,C,139.5,1,STNWG,8.041,0,0.0,45,Cluster 2
51968,M,330.0,C,144.0,2,STNWG,2.002,1,4328.511078,57,Cluster 0
55353,F,743.0,B,,4,MIBUS,1.661,0,0.0,43,Cluster 2
20967,F,366.0,A,107.2,2,SEDAN,1.584,0,0.0,24,Cluster 2
57902,F,792.0,A,55.8,2,SEDAN,1.342,0,0.0,39,Cluster 2
54465,F,635.0,E,,4,STNWG,0.55,0,0.0,41,Cluster 2
42300,M,,C,133.5,3,UTE,2.013,1,2973.277849,26,Cluster 0
11304,M,633.0,B,,2,STNWG,4.598,0,0.0,55,Cluster 2
13562,F,654.0,C,106.5,4,UTE,0.737,0,0.0,50,Cluster 2
34082,M,430.0,A,69.3,2,SEDAN,1.782,1,1388.931123,35,Cluster 0
10025,M,702.0,B,88.7,3,STNWG,2.871,0,0.0,68,Cluster 2
56765,M,797.0,C,139.5,4,SEDAN,0.66,0,0.0,89,Cluster 2
59806,M,785.0,B,132.1,1,SEDAN,2.035,0,0.0,53,Cluster 2
35545,F,681.0,A,89.0,2,UTE,3.091,0,0.0,49,Cluster 2
1112,M,616.0,A,65.9,3,SEDAN,2.277,0,0.0,38,Cluster 2
37672,F,814.0,C,148.5,2,PANVN,2.574,0,0.0,42,Cluster 2
16937,F,740.0,C,136.5,3,STNWG,2.145,0,0.0,45,Cluster 2
5112,M,621.0,C,78.0,1,STNWG,6.1963,0,0.0,58,Cluster 2
44972,F,529.0,A,51.2,2,HBACK,1.386,0,0.0,25,Cluster 2
55871,F,647.0,A,45.0,4,HDTOP,1.078,0,0.0,49,Cluster 2
10486,M,581.0,B,143.2,3,HBACK,0.88,0,0.0,34,Cluster 2
9352,F,608.0,C,147.0,3,STNWG,3.058,0,0.0,62,Cluster 2
2945,F,843.0,C,138.0,3,STNWG,2.629,1,125.4377375,42,Cluster 0
9458,F,681.0,A,73.0,3,HDTOP,2.288,0,0.0,27,Cluster 2
58043,F,,F,52.0,1,STNWG,6.0489,0,0.0,36,Cluster 2
11328,M,848.0,D,160.8,2,HBACK,1.727,0,0.0,57,Cluster 2
30211,M,602.0,E,39.0,4,STNWG,1.474,0,0.0,26,Cluster 2
35924,F,745.0,A,82.9,4,PANVN,0.66,0,0.0,23,Cluster 2
47630,M,827.0,A,34.3,2,STNWG,3.905,0,0.0,37,Cluster 2
48540,F,461.0,E,1.5,1,STNWG,6.1963,0,0.0,53,Cluster 2
42780,F,660.0,A,80.3,1,HBACK,2.3078,0,0.0,51,Cluster 2
14548,M,653.0,B,137.5,2,STNWG,4.092,0,0.0,70,Cluster 2
49967,M,751.0,E,58.5,1,SEDAN,1.947,0,0.0,65,Cluster 2
27868,F,602.0,C,135.0,3,SEDAN,1.782,0,0.0,45,Cluster 2
18369,M,657.0,C,87.0,1,HBACK,1.72073,1,653.2029909,36,Cluster 0
37597,M,779.0,C,99.0,4,SEDAN,0.649,0,0.0,56,Cluster 2
53816,M,653.0,B,,4,STNWG,2.453,0,0.0,60,Cluster 2
38062,F,621.0,A,100.3,2,SEDAN,2.827,0,0.0,52,Cluster 2
13423,F,838.0,A,97.3,3,SEDAN,1.177,0,0.0,69,Cluster 2
47622,F,578.0,B,103.4,4,SEDAN,1.353,0,0.0,75,Cluster 2
29269,F,669.0,E,45.0,2,STNWG,2.959,0,0.0,60,Cluster 2
40331,M,384.0,C,129.0,4,SEDAN,0.737,0,0.0,58,Cluster 2
34103,F,659.0,D,96.7,4,UTE,1.111,0,0.0,55,Cluster 2
9368,F,814.0,C,133.5,3,STNWG,3.542,0,0.0,69,Cluster 2
2872,M,790.0,D,73.5,4,STNWG,0.825,0,0.0,40,Cluster 2
43261,F,668.0,D,105.6,4,STNWG,1.419,0,0.0,37,Cluster 2
45604,F,604.0,E,40.5,4,UTE,1.188,1,1123.699428,20,Cluster 0
36214,M,715.0,B,105.5,3,UTE,1.892,1,266.5809043,42,Cluster 0
21814,F,708.0,E,37.5,2,STNWG,3.542,0,0.0,70,Cluster 2
55238,M,730.0,C,,4,UTE,0.407,0,0.0,46,Cluster 2
57873,F,756.0,D,111.1,4,SEDAN,0.66,0,0.0,75,Cluster 2
6349,F,353.0,C,121.5,2,HBACK,3.784,1,1869.216712,31,Cluster 0
46944,M,784.0,C,148.5,4,SEDAN,1.287,0,0.0,60,Cluster 2
54322,F,829.0,D,85.6,3,SEDAN,1.067,0,0.0,70,Cluster 2
18815,F,753.0,E,52.5,1,SEDAN,2.09,0,0.0,46,Cluster 2
16130,F,656.0,E,,3,SEDAN,1.1,0,0.0,49,Cluster 2
25319,M,384.0,C,121.5,1,STNWG,6.82,1,49803.32441,29,Cluster 1
21554,M,773.0,C,150.0,2,SEDAN,1.925,0,0.0,40,Cluster 2
43684,F,394.0,E,27.0,4,STNWG,0.715,1,2380.054158,41,Cluster 0
25367,F,756.0,C,148.5,3,SEDAN,1.265,0,0.0,68,Cluster 2
47669,F,711.0,E,48.0,2,HBACK,1.716,0,0.0,64,Cluster 2
56415,M,544.0,C,111.0,2,SEDAN,2.706,3,5913.797572,58,Cluster 0
40428,F,685.0,A,80.1,2,HBACK,1.947,0,0.0,48,Cluster 2
47623,M,628.0,C,102.0,4,STNWG,1.837,0,0.0,40,Cluster 2
33869,F,310.0,E,54.0,1,SEDAN,2.244,0,0.0,53,Cluster 2
20115,F,306.0,C,129.0,1,HBACK,2.068,0,0.0,46,Cluster 2
19332,M,782.0,E,94.5,2,STNWG,4.29,0,0.0,50,Cluster 2
4441,F,758.0,A,115.5,1,HBACK,2.3078,0,0.0,51,Cluster 2
19064,M,363.0,A,52.8,2,SEDAN,1.826,0,0.0,42,Cluster 2
13300,M,518.0,D,89.2,4,PANVN,0.517,0,0.0,41,Cluster 2
